donation_id,donor_id,amount,donation_date,campaign,method,name,gender,generation,age_group,income_bracket,email,phone,address,donor_type,first_donation_date,acquisition_source
28cd90ac-00f9-4dff-a38e-d93987ab12a5,DNR0031,46.48,2023-07-01,Arctic Fox Day,PayPal,Dr. Thomas Camargo,Male,Boomer,46-60,<$50k,elizabeth77@example.org,925-834-3562x58570,"197 David Court Suite 130, Lake Stephenmouth, NE 71596",Small Online Donors,2021-09-27,Meta Ads
970f8a3a-854e-4e00-9dd8-89746a17fb59,DNR0031,10.26,2024-07-27,Annual Appeal,Credit Card,Dr. Thomas Camargo,Male,Boomer,46-60,<$50k,elizabeth77@example.org,925-834-3562x58570,"197 David Court Suite 130, Lake Stephenmouth, NE 71596",Small Online Donors,2021-09-27,Meta Ads
8b52b949-af65-4e74-9669-4f7362a5139f,DNR0032,32.4,2020-12-23,Kids 4 Climate School Fundraiser,Check,Ana Novais,Female,Millennial,18-30,$50k-$100k,matthewburton@example.org,+1-845-519-4292,"8988 Gonzalez Green, Williamsonstad, CT 47979",Small Online Donors,2020-10-23,Website Donation
a0241297-7fd1-4e3e-b6b0-b0be575681f1,DNR0032,57.11,2023-04-15,Kids 4 Climate School Fundraiser,Venmo,Ana Novais,Female,Millennial,18-30,$50k-$100k,matthewburton@example.org,+1-845-519-4292,"8988 Gonzalez Green, Williamsonstad, CT 47979",Small Online Donors,2020-10-23,Website Donation
9a9d8b3c-ad61-4774-a482-ec227f5a886f,DNR0033,5.0,2024-04-18,Earth Day Events,Bank Transfer,Isabel Felix Anaya,Female,Millennial,18-30,$100k+,petersonjason@example.net,+1-404-701-3207,"659 Melanie Junctions, Martinton, ME 46609",Small Online Donors,2024-03-16,Meta Ads
46478e5e-25dc-47c9-8029-0e8fd475f95a,DNR0034,41.09,2021-01-30,Giving Season,Check,Srta. Sara Abreu,Female,Gen X,46-60,$100k+,andersonseth@example.net,714-435-7742,"171 Fowler Lake Apt. 797, Julietown, IA 33636",Small Online Donors,2020-10-11,Website Donation
5e15e4b9-58f7-4f67-b487-067ec83bfd25,DNR0034,17.91,2021-11-11,Emergency Response Fund,Check,Srta. Sara Abreu,Female,Gen X,46-60,$100k+,andersonseth@example.net,714-435-7742,"171 Fowler Lake Apt. 797, Julietown, IA 33636",Small Online Donors,2020-10-11,Website Donation
cf91802c-f060-4ea1-a5d6-9ea5f248ca4d,DNR0034,109.47,2024-05-05,Annual Appeal,Bank Transfer,Srta. Sara Abreu,Female,Gen X,46-60,$100k+,andersonseth@example.net,714-435-7742,"171 Fowler Lake Apt. 797, Julietown, IA 33636",Small Online Donors,2020-10-11,Website Donation
f5024bcd-d59f-46c4-a062-2af5ba8a7f4a,DNR0035,16.79,2022-10-18,Monthly Giving Program,PayPal,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
b7ac9fa0-c955-4727-baf7-3ffd5970859c,DNR0035,59.68,2025-04-18,Arctic Fox Day,Bank Transfer,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
c263a9c8-9f24-4ae1-ab3f-b7018e1bd3cb,DNR0035,33.5,2022-09-22,Monthly Giving Program,Check,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
42c93687-f5cd-4bb3-b0ea-90264b8b6c7d,DNR0035,36.9,2024-10-20,Monthly Giving Program,Bank Transfer,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
cb8bb5cf-3d67-4e45-a64a-c258bbf31217,DNR0035,27.36,2023-04-03,Monthly Giving Program,Credit Card,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
73444406-1c05-4eb0-99ad-b3f32e525696,DNR0035,43.02,2025-04-27,Monthly Giving Program,Bank Transfer,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
318d484a-e817-4a3c-a732-f8a6a9074e08,DNR0035,25.18,2023-07-26,Monthly Giving Program,Venmo,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
32e184a4-ba88-4c05-abdf-4b190e0058ec,DNR0035,45.54,2022-12-17,Annual Appeal,PayPal,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
757a28ce-3f40-4277-bd8c-e24500134966,DNR0035,52.15,2025-04-18,Arctic Fox Day,Check,Rodrigo Martins,Male,Millennial,31-45,$100k+,jesse48@example.net,2477259593,"38114 Susan Corner, Bridgesshire, ME 19455",Monthly Sustainers,2022-04-29,Email Campaign
3ae434bf-5e6f-45e0-8072-931c51f92278,DNR0036,192.77,2023-09-19,Earth Day Events,PayPal,Hilary Edwards,Female,Millennial,31-45,$50k-$100k,mariah21@example.com,940-528-7981,"2532 Timothy Lights, Tanyaview, IA 70221",Event Donors,2021-07-23,Earth Day Event
c41a97e3-b4da-444f-a2f8-12cdf14c0075,DNR0037,5.0,2021-11-04,Annual Appeal,Credit Card,Katrina Jackson,Female,Gen X,46-60,$50k-$100k,ericcunningham@example.com,378.383.7482x2449,"449 Sanford Shoal, Kathrynfort, NY 49775",Small Online Donors,2021-03-23,Google Ads
df6ce207-80fc-46b7-93f2-4fce85c32248,DNR0037,5.0,2022-03-24,Earth Day Events,Credit Card,Katrina Jackson,Female,Gen X,46-60,$50k-$100k,ericcunningham@example.com,378.383.7482x2449,"449 Sanford Shoal, Kathrynfort, NY 49775",Small Online Donors,2021-03-23,Google Ads
5a980974-d332-4730-b31a-9957495851ed,DNR0037,80.94,2021-05-27,Giving Season,Check,Katrina Jackson,Female,Gen X,46-60,$50k-$100k,ericcunningham@example.com,378.383.7482x2449,"449 Sanford Shoal, Kathrynfort, NY 49775",Small Online Donors,2021-03-23,Google Ads
71cd174b-4700-40ce-80c6-1c6b50b4cf6a,DNR0038,12.36,2024-09-28,Arctic Fox Day,Credit Card,Luiz Miguel Borges,Male,Millennial,18-30,$100k+,agrant@example.org,995-565-8861x7497,"Unit 0990 Box 2914, DPO AP 21819",Small Online Donors,2023-09-21,Nurture Campaign
c0084f18-0dbe-497f-83b2-d52091df72fb,DNR0039,38.51,2024-03-07,Earth Day Events,Bank Transfer,Diane Thompson,Female,Millennial,31-45,Prefer not to say,williamsbrandon@example.net,355.460.3669x265,"9689 Jeffrey Meadows Suite 114, East Walterton, CA 28181",Small Online Donors,2023-03-03,Website Donation
3fc9496c-c536-4a71-a36a-6cbe9f5d0208,DNR0040,55.68,2024-09-15,Annual Appeal,Bank Transfer,Alícia Peixoto,Female,Gen X,31-45,<$50k,brandiweaver@example.org,667.855.7097x19110,"566 Shawna Heights, Cookhaven, NV 54747",Small Online Donors,2024-05-11,Meta Ads
6cbe62f1-6655-475d-8757-7d0e9431deaf,DNR0041,74.66,2025-02-12,Arctic Fox Day,Cash,Mtro. Octavio Ayala,Male,Millennial,31-45,$50k-$100k,john95@example.com,+1-282-976-0959x33257,"8283 Francis Spur Suite 898, Port Paulberg, KY 79112",Small Online Donors,2023-11-06,Website Donation
a37a3450-cbda-43a5-99a2-d7c14ef5e500,DNR0042,52.74,2022-03-30,Earth Day Events,Check,Rodrigo Mendes,Male,Gen X,46-60,$100k+,maria14@example.org,368-537-8578,"4352 Elizabeth Hill, West Ronaldchester, MO 94142",Event Donors,2021-06-16,Fox Habitat Event
9c2b120c-4e1c-49cf-b9a1-fb2f36241854,DNR0043,86.06,2024-03-12,Annual Appeal,Check,Tina Richardson,Female,Boomer,60+,$50k-$100k,walkeranita@example.net,+1-450-983-4950x2782,"98234 Walker Ramp, Robertstad, KY 03142",Small Online Donors,2023-11-18,Website Donation
17afa3f9-390a-4879-beff-5f2b22d2157f,DNR0044,27.45,2023-04-25,Giving Season,Check,John Clark DDS,Male,Gen X,46-60,<$50k,matthewseric@example.net,+1-475-752-2345x44300,"204 Dalton Drive, North Garyport, WY 38307",Small Online Donors,2022-04-08,Google Ads
ebc13595-20fe-47ae-b2fc-8406937f0131,DNR0045,44.63,2024-08-28,Endangered Species Fund,Check,Dr Michael Lyons,Male,Boomer,46-60,$100k+,anthony67@example.net,(694)862-0085x655,"04072 Jennifer Alley Suite 456, Simsfort, TX 72799",Small Online Donors,2021-05-21,Website Donation
93642261-7e2e-414c-a191-ae2f5219c328,DNR0045,38.06,2024-06-11,Earth Day Events,Credit Card,Dr Michael Lyons,Male,Boomer,46-60,$100k+,anthony67@example.net,(694)862-0085x655,"04072 Jennifer Alley Suite 456, Simsfort, TX 72799",Small Online Donors,2021-05-21,Website Donation
b5d09430-5d2a-41c9-bdfa-15889b340d7a,DNR0045,50.23,2024-05-03,Endangered Species Fund,Check,Dr Michael Lyons,Male,Boomer,46-60,$100k+,anthony67@example.net,(694)862-0085x655,"04072 Jennifer Alley Suite 456, Simsfort, TX 72799",Small Online Donors,2021-05-21,Website Donation
67bac696-addf-4e89-902d-2b04221afdd0,DNR0046,70.83,2022-10-19,Arctic Fox Day,Credit Card,Adela Ana Quiñónez,Male,Gen X,46-60,$50k-$100k,smithrobert@example.com,783-721-2252,"17946 Sean Plaza Apt. 587, Garyhaven, TX 67648",Small Online Donors,2020-11-23,Google Ads
560d8704-ad99-467f-84fa-fdf09296567a,DNR0046,19.16,2025-03-21,Annual Appeal,Bank Transfer,Adela Ana Quiñónez,Male,Gen X,46-60,$50k-$100k,smithrobert@example.com,783-721-2252,"17946 Sean Plaza Apt. 587, Garyhaven, TX 67648",Small Online Donors,2020-11-23,Google Ads
a2384eba-8c36-40cf-aa1a-53f47ff9e081,DNR0047,88.12,2023-08-01,Arctic Fox Day,Check,Elaine Begum,Female,Millennial,31-45,Prefer not to say,lori41@example.net,(889)433-6971x4986,"13972 Nancy Viaduct Suite 219, Markborough, NJ 97713",Small Online Donors,2022-03-16,Newsletter Signup
2b9a8839-830e-4238-a187-a7ad5fdec05c,DNR0048,45.84,2023-11-07,Monthly Giving Program,Credit Card,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
bb8b05fa-8aa1-44c7-a767-c0385494e344,DNR0048,22.67,2025-01-30,Monthly Giving Program,PayPal,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
f71b36ff-1123-49da-a790-5fefa8ccb203,DNR0048,30.64,2024-11-02,Monthly Giving Program,Credit Card,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
c947a962-9ff8-400a-91a4-07ff8c5edf69,DNR0048,56.32,2023-03-08,Monthly Giving Program,Credit Card,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
5e6ca3fd-ca33-47d5-85df-4ace5b28d7c7,DNR0048,44.93,2022-11-28,Pollinator Protection Project,Credit Card,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
ff455ba8-3d9a-4882-8f6d-aa9b6425148f,DNR0048,68.87,2025-07-20,Annual Appeal,Cash,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
a3f9b44a-a56f-4866-865c-5d586b9c1f4f,DNR0048,41.77,2024-02-18,Monthly Giving Program,Bank Transfer,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
38342eff-fd7a-4b39-8bc7-c4f545e3f3ee,DNR0048,46.78,2023-03-24,Monthly Giving Program,Bank Transfer,Kyle Roberts,Male,Gen Z,18-30,$50k-$100k,hamptonmaria@example.org,(741)940-6394x29406,"6415 Liu Tunnel, New Erictown, FL 96996",Monthly Sustainers,2022-05-12,Website Donation
99b585d9-a4c0-46fa-92d8-c432b5a65e7e,DNR0049,22.01,2024-06-18,Arctic Fox Day,Venmo,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
66b245e3-761b-41cb-ba36-2be264fce656,DNR0049,50.17,2023-04-01,Pollinator Protection Project,Credit Card,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
00dd0360-b3a7-4c54-bb86-46d6be9accf1,DNR0049,30.46,2023-09-23,Monthly Giving Program,Bank Transfer,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
9e53337e-402c-4ae1-a1a6-269bf7c7d35b,DNR0049,34.33,2023-03-26,Monthly Giving Program,Cash,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
0bf1ff15-dc06-45a8-b65c-1f2f025f734c,DNR0049,35.67,2022-10-11,Monthly Giving Program,Credit Card,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
5132ad4b-27ae-4074-b275-3390b1f84708,DNR0049,30.94,2025-03-07,Monthly Giving Program,Cash,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
c699dd94-f021-4eb1-8eb4-9916c0ac83be,DNR0049,17.59,2023-04-05,Monthly Giving Program,PayPal,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
43544d1a-2f69-4b2c-9538-9f935d71cbf5,DNR0049,28.51,2025-06-15,Monthly Giving Program,Credit Card,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
62a72e43-2e0e-41d2-8bb8-525b9531490e,DNR0049,24.33,2025-04-07,Monthly Giving Program,Check,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
d1218ed9-2110-4f5e-aea0-1b81ecd27243,DNR0049,7.99,2024-11-18,Monthly Giving Program,Credit Card,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
ef43061e-92c5-4058-868f-48cd8ddc047b,DNR0049,28.02,2022-10-31,Monthly Giving Program,Check,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
f052b581-fd56-4c4f-a36e-694f1808fe2e,DNR0049,51.31,2025-03-27,Monthly Giving Program,Check,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
3fb53823-98f2-421c-867a-08ac4ecb1133,DNR0049,59.66,2024-01-30,Monthly Giving Program,Bank Transfer,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
9c784052-00b1-4fa9-ae98-897737aaac50,DNR0049,44.11,2023-07-24,Annual Appeal,Venmo,Ana María Zeferino Flórez,Female,Gen X,31-45,$50k-$100k,benjaminmueller@example.org,(464)287-8858,"5628 Griffin Cliff, Lake Jennifer, CT 24779",Monthly Sustainers,2022-07-31,Nurture Campaign
0d13b771-d54b-4b28-b329-dac5e23691c8,DNR0050,68.04,2025-05-24,Earth Day Events,PayPal,Olga Sergio Barreto Barrios,Female,Millennial,31-45,<$50k,michaelpatterson@example.com,434-319-3527,"35161 Samantha Mills Suite 454, Port Thomas, MT 47320",Small Online Donors,2023-12-08,Newsletter Signup
cd2dd1ce-1f75-4214-a7eb-1df2fcca39b1,DNR0050,28.98,2025-06-25,Kids 4 Climate School Fundraiser,PayPal,Olga Sergio Barreto Barrios,Female,Millennial,31-45,<$50k,michaelpatterson@example.com,434-319-3527,"35161 Samantha Mills Suite 454, Port Thomas, MT 47320",Small Online Donors,2023-12-08,Newsletter Signup
3e343a8d-da3a-4895-bd8a-e031c02071e8,DNR0051,44.64,2023-05-25,Whale Shark Supporter Program,Credit Card,Miss Gillian Faulkner,Female,Gen Z,18-30,<$50k,shariowens@example.net,+1-965-855-0363,"6218 Meadows Isle Suite 925, Sarahhaven, AR 68083",Small Online Donors,2022-11-03,Google Ads
01a36603-5045-4b8b-8be9-68f9f68fba70,DNR0051,44.21,2023-01-18,Whale Shark Supporter Program,Check,Miss Gillian Faulkner,Female,Gen Z,18-30,<$50k,shariowens@example.net,+1-965-855-0363,"6218 Meadows Isle Suite 925, Sarahhaven, AR 68083",Small Online Donors,2022-11-03,Google Ads
6eaa25ed-f1f2-44d6-8425-6ba49df45f12,DNR0052,35.43,2024-12-01,Arctic Fox Day,Credit Card,Dr. Socorro Olivera,Female,Gen Z,18-30,<$50k,stephaniemartinez@example.net,824.342.6802x206,"252 Miller Course Suite 155, Sarahburgh, MO 80635",Small Online Donors,2023-02-05,Meta Ads
d80c7d50-1206-4e6b-82e6-af1fcc52aeb9,DNR0052,52.1,2024-10-28,New Year Giving Initiative,Check,Dr. Socorro Olivera,Female,Gen Z,18-30,<$50k,stephaniemartinez@example.net,824.342.6802x206,"252 Miller Course Suite 155, Sarahburgh, MO 80635",Small Online Donors,2023-02-05,Meta Ads
709a80a1-50a9-4fb4-9723-c78c742daf40,DNR0053,63.1,2021-12-23,Annual Appeal,Bank Transfer,Valentina Cassiano,Female,Millennial,31-45,$50k-$100k,samuelmartinez@example.net,494-934-4778x40834,"USNS Walker, FPO AA 70946",Small Online Donors,2020-08-29,Meta Ads
84d5677b-7bea-495b-8c42-6363411444d2,DNR0054,82.83,2023-02-08,Arctic Fox Day,Check,Keith Woods,Male,Boomer,60+,Prefer not to say,littlejoy@example.net,(882)289-9677x7489,"372 Knight Extensions Apt. 431, East Rebeccaborough, NM 83003",Small Online Donors,2022-04-16,Meta Ads
79ad79e0-6602-4561-8e3f-e8b1842a62c1,DNR0054,19.86,2024-06-26,Arctic Fox Day,Credit Card,Keith Woods,Male,Boomer,60+,Prefer not to say,littlejoy@example.net,(882)289-9677x7489,"372 Knight Extensions Apt. 431, East Rebeccaborough, NM 83003",Small Online Donors,2022-04-16,Meta Ads
07abc33a-50ed-406f-8960-6321fe29d095,DNR0054,6.6,2023-03-08,Arctic Fox Day,Check,Keith Woods,Male,Boomer,60+,Prefer not to say,littlejoy@example.net,(882)289-9677x7489,"372 Knight Extensions Apt. 431, East Rebeccaborough, NM 83003",Small Online Donors,2022-04-16,Meta Ads
aae7284a-a46a-45ab-9cbf-e475eb18a284,DNR0055,30.92,2025-07-01,Arctic Fox Day,Credit Card,Michelle Walker,Female,Gen X,46-60,$50k-$100k,annaburke@example.org,(256)997-6517x33084,"76774 Hayley Viaduct, Acostaburgh, VT 68497",Small Online Donors,2021-05-05,Newsletter Signup
ccdf17d8-c33c-4fa5-8364-2dfb02241d7f,DNR0056,218.47,2023-12-27,Earth Day Events,Check,Luis Villarreal Lozano,Female,Gen X,46-60,$50k-$100k,matthew28@example.org,259-772-9452x90240,"0533 Amy Roads, Mcculloughtown, RI 94393",Event Donors,2022-03-22,Website Donation
1cdd478b-31d4-4a82-bdf0-4d156d89aed0,DNR0057,40.89,2024-11-07,Arctic Fox Day,Credit Card,Sr(a). Armando Zayas,Male,Gen Z,18-30,<$50k,lewisjason@example.net,(397)995-4586,"312 Theresa Crossroad Suite 548, Spencerborough, NE 36980",Small Online Donors,2022-09-04,Newsletter Signup
bac627e0-2ced-403f-b131-164796e06aec,DNR0058,39.81,2022-12-07,Arctic Fox Day,Credit Card,Paulina Enrique Calvillo,Male,Millennial,31-45,$100k+,millermichael@example.com,288.637.0276x32019,"3316 Ortega Island Suite 835, Port Tracy, AS 07818",Small Online Donors,2020-10-13,Meta Ads
43c5f0bd-85ff-450a-bf1d-7348ef5c282a,DNR0058,109.53,2024-08-18,Whale Shark Supporter Program,Credit Card,Paulina Enrique Calvillo,Male,Millennial,31-45,$100k+,millermichael@example.com,288.637.0276x32019,"3316 Ortega Island Suite 835, Port Tracy, AS 07818",Small Online Donors,2020-10-13,Meta Ads
64313a86-28b1-4db7-81ac-811a73fef734,DNR0058,29.14,2023-11-17,Earth Day Events,PayPal,Paulina Enrique Calvillo,Male,Millennial,31-45,$100k+,millermichael@example.com,288.637.0276x32019,"3316 Ortega Island Suite 835, Port Tracy, AS 07818",Small Online Donors,2020-10-13,Meta Ads
936e9c0f-4fb5-42cc-bfab-e64cc999713f,DNR0059,30.04,2023-10-21,Endangered Species Fund,Check,Michele Armstrong,Female,Boomer,46-60,<$50k,cweiss@example.net,325.969.0848x17808,"24327 Leonard Lodge Suite 380, North Briannachester, AZ 52628",Small Online Donors,2021-06-06,Website Donation
c53fadb2-3477-4444-aee0-ddfd0b2c36ed,DNR0059,18.46,2024-08-18,Annual Appeal,Venmo,Michele Armstrong,Female,Boomer,46-60,<$50k,cweiss@example.net,325.969.0848x17808,"24327 Leonard Lodge Suite 380, North Briannachester, AZ 52628",Small Online Donors,2021-06-06,Website Donation
36037f92-0548-4cca-9a9b-6e200eda8674,DNR0059,94.39,2025-04-04,Giving Season,Check,Michele Armstrong,Female,Boomer,46-60,<$50k,cweiss@example.net,325.969.0848x17808,"24327 Leonard Lodge Suite 380, North Briannachester, AZ 52628",Small Online Donors,2021-06-06,Website Donation
63e51cc9-33a7-4946-8627-e2b4795133e4,DNR0060,133.04,2023-09-30,Earth Day Events,Check,Olivia Martha Carrera,Female,Boomer,46-60,$50k-$100k,laura23@example.org,437.853.0857x95967,"8799 Booth Pine, East Robertmouth, NM 75011",Event Donors,2020-12-22,Bat Box Build Event
bac003ee-484a-49e3-bfbc-6ea603d755da,DNR0061,89.47,2024-10-09,Kids 4 Climate School Fundraiser,Bank Transfer,Trevor Scott,Male,Gen Z,18-30,<$50k,hclark@example.org,+1-685-785-0573x9470,"7128 Wise Throughway, Reyestown, DE 29575",Small Online Donors,2021-10-30,Meta Ads
